STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,HYD_STATUS,REAL_TIME,LATITUDE,LONGITUDE,station_tz,standard_offset,OlsonName
05MF804,NORTH THOMAS LAKE NEAR SANDY LAKE,MB,ACTIVE,FALSE,50.598609924316406,-100.23916625976562,America/Winnipeg,-6,Etc/GMT+6
05MG002,BOSSHILL CREEK NEAR VIRDEN,MB,DISCONTINUED,FALSE,49.84278106689453,-100.96721649169922,America/Winnipeg,-6,Etc/GMT+6
05MG005,HAMIOTA CREEK NEAR HAMIOTA,MB,DISCONTINUED,FALSE,50.18056106567383,-100.5583267211914,America/Winnipeg,-6,Etc/GMT+6
05MG006,KENTON CREEK AT KENTON,MB,DISCONTINUED,FALSE,49.9900016784668,-100.61083221435548,America/Winnipeg,-6,Etc/GMT+6
05MG007,SHOAL LAKE AT SHOAL LAKE,MB,DISCONTINUED,FALSE,50.43389129638672,-100.5986099243164,America/Winnipeg,-6,Etc/GMT+6
05MG008,OAK RIVER AT SHOAL LAKE,MB,DISCONTINUED,FALSE,50.442501068115234,-100.58778381347656,America/Winnipeg,-6,Etc/GMT+6
05MG009,ARROW RIVER NEAR KELLOE,MB,DISCONTINUED,FALSE,50.418060302734375,-100.81722259521484,America/Winnipeg,-6,Etc/GMT+6
05MG010,OAK RIVER NEAR BRADWARDINE,MB,DISCONTINUED,FALSE,49.92499923706055,-100.46278381347656,America/Winnipeg,-6,Etc/GMT+6
05MG011,HALES CREEK NEAR HARDING,MB,DISCONTINUED,FALSE,49.91278076171875,-100.50721740722656,America/Winnipeg,-6,Etc/GMT+6
05MG012,OAK RIVER NEAR OUTLET OF RAVEN LAKE,MB,DISCONTINUED,FALSE,50.32638931274414,-100.5999984741211,America/Winnipeg,-6,Etc/GMT+6
05MG801,ASSINIBOINE RIVER NEAR GRISWOLD,MB,DISCONTINUED,FALSE,49.84333038330078,-100.45999908447266,America/Winnipeg,-6,Etc/GMT+6
05MG802,ASSINIBOINE RIVER NEAR VIRDEN,MB,ACTIVE,FALSE,49.84111022949219,-100.81582641601562,America/Winnipeg,-6,Etc/GMT+6
05MG803,KENTON RESERVOIR NEAR KENTON,MB,ACTIVE,FALSE,49.97555923461914,-100.60778045654295,America/Winnipeg,-6,Etc/GMT+6
05MH002,CYPRESS RIVER AT CYPRESS RIVER,MB,DISCONTINUED,FALSE,49.54999923706055,-99.0749969482422,America/Winnipeg,-6,Etc/GMT+6
05MH004,CYPRESS RIVER NEAR CYPRESS RIVER,MB,DISCONTINUED,FALSE,49.591941833496094,-99.03333282470705,America/Winnipeg,-6,Etc/GMT+6
05MH011,WILLOW CREEK NEAR CHATER,MB,DISCONTINUED,FALSE,49.85889053344727,-99.82611083984376,America/Winnipeg,-6,Etc/GMT+6
05MH013,ASSINIBOINE RIVER NEAR BRANDON,MB,DISCONTINUED,FALSE,49.87057876586914,-100.10002899169922,America/Winnipeg,-6,Etc/GMT+6
05MJ002,ASSINIBOINE RIVER AT ST. JAMES,MB,DISCONTINUED,FALSE,49.875,-97.1916732788086,America/Winnipeg,-6,Etc/GMT+6
05MJ005,ASSINIBOINE RIVER NEAR ROSSENDALE,MB,DISCONTINUED,FALSE,49.758888244628906,-98.64221954345705,America/Winnipeg,-6,Etc/GMT+6
05MJ007,OMANDS CREEK NEAR METRO ROUTE 90,MB,DISCONTINUED,FALSE,49.91194152832031,-97.20555877685548,America/Winnipeg,-6,Etc/GMT+6
05MJ008,OMANDS CREEK NEAR BROOKSIDE CEMETERY,MB,DISCONTINUED,FALSE,49.91667175292969,-97.21639251708984,America/Winnipeg,-6,Etc/GMT+6
05MJ009,TRURO CREEK AT WESTERN AIRPORT BOUNDARY,MB,DISCONTINUED,FALSE,49.90943908691406,-97.2638931274414,America/Winnipeg,-6,Etc/GMT+6
05MJ010,TRURO CREEK NEAR ASSINIBOINE GOLF COURSE,MB,DISCONTINUED,FALSE,49.888328552246094,-97.227783203125,America/Winnipeg,-6,Etc/GMT+6
05MJ011,STURGEON CREEK NEAR PERIMETER HIGHWAY,MB,DISCONTINUED,FALSE,49.91611099243164,-97.3258285522461,America/Winnipeg,-6,Etc/GMT+6
05MJ802,GRANTS LAKE ABOVE GRANTS DAM,MB,ACTIVE,FALSE,50.05860900878906,-97.5491714477539,America/Winnipeg,-6,Etc/GMT+6
05NA001,LONG CREEK NEAR TRIBUNE,SK,DISCONTINUED,FALSE,49.21805953979492,-103.8888931274414,America/Regina,-6,Etc/GMT+6
05NA002,LONG CREEK NEAR TRIBUNE,SK,DISCONTINUED,FALSE,49.175559997558594,-103.84388732910156,America/Regina,-6,Etc/GMT+6
05NA004,LONG CREEK NEAR MAXIM,SK,ACTIVE,FALSE,49.258888244628906,-103.95610809326172,America/Regina,-6,Etc/GMT+6
05NA007,MAXIM LAKE (RESERVOIR) NEAR MAXIM,SK,DISCONTINUED,FALSE,49.317501068115234,-103.96916961669922,America/Regina,-6,Etc/GMT+6
05NA009,RADVILLE INDEX RESERVOIR,SK,DISCONTINUED,FALSE,49.5263900756836,-104.2805633544922,America/Regina,-6,Etc/GMT+6
05NB004,BEAVERDAM CREEK NEAR WEYBURN,SK,DISCONTINUED,FALSE,49.59722137451172,-103.96527862548828,America/Regina,-6,Etc/GMT+6
05NB005,TATAGWA LAKE NEAR WEYBURN,SK,DISCONTINUED,FALSE,49.644168853759766,-103.99694061279295,America/Regina,-6,Etc/GMT+6
05NB006,SOURIS RIVER NEAR MIDALE,SK,DISCONTINUED,FALSE,49.37916946411133,-103.5930633544922,America/Regina,-6,Etc/GMT+6
05NB007,SOURIS RIVER NEAR ESTEVAN,SK,DISCONTINUED,FALSE,49.0997200012207,-102.93721771240234,America/Regina,-6,Etc/GMT+6
05NB008,SHORT CREEK NEAR ROCHE PERCEE,SK,DISCONTINUED,FALSE,49.0625,-102.81806182861328,America/Regina,-6,Etc/GMT+6
05NB009,SOURIS RIVER NEAR ROCHE PERCEE,SK,DISCONTINUED,FALSE,49.07611083984375,-102.76471710205078,America/Regina,-6,Etc/GMT+6
05NB010,SOURIS RIVER NEAR MACOUN,SK,DISCONTINUED,FALSE,49.1986083984375,-103.2611083984375,America/Regina,-6,Etc/GMT+6
05NB012,BOUNDARY RESERVOIR NEAR ESTEVAN,SK,ACTIVE,FALSE,49.09693908691406,-103.0244369506836,America/Regina,-6,Etc/GMT+6
05NB013,LONG CREEK AT EASTERN CROSSING OF INTERNATIONAL BOUNDARY,SK,DISCONTINUED,FALSE,49.01805877685547,-103.0602798461914,America/Regina,-6,Etc/GMT+6
05NB015,ROUGHBARK CREEK ABOVE ROUGHBARK RESERVOIR,SK,DISCONTINUED,FALSE,49.494171142578125,-103.76555633544922,America/Regina,-6,Etc/GMT+6
05NB017,SOURIS RIVER NEAR HALBRITE,SK,DISCONTINUED,FALSE,49.49361038208008,-103.66221618652344,America/Regina,-6,Etc/GMT+6
05NB019,"COULEE, WEST OF BOUNDARY RESERVOIR NEAR ESTEVAN",SK,DISCONTINUED,FALSE,49.0855598449707,-103.07305908203124,America/Regina,-6,Etc/GMT+6
05NB022,DEAD LAKE RESERVOIR NEAR MIDALE,SK,DISCONTINUED,FALSE,49.28971862792969,-103.44444274902344,America/Regina,-6,Etc/GMT+6
05NB023,ROUGHBARK CREEK BELOW ROUGHBARK RESERVOIR,SK,DISCONTINUED,FALSE,49.49361038208008,-103.70361328125,America/Regina,-6,Etc/GMT+6
05NB024,WEYBURN INDEX RESERVOIR,SK,DISCONTINUED,FALSE,49.561668395996094,-103.6744384765625,America/Regina,-6,Etc/GMT+6
05NB025,SOURIS RIVER NEAR LEWVAN,SK,DISCONTINUED,FALSE,49.9769401550293,-104.0758285522461,America/Regina,-6,Etc/GMT+6
05NB026,LONG CREEK NEAR CROSBY,ND,DISCONTINUED,FALSE,48.97499847412109,-103.2677764892578,America/Chicago,-6,Etc/GMT+6
05NB027,LONG CREEK NEAR NOONAN,ND,ACTIVE,FALSE,48.98110961914063,-103.07611083984376,America/Chicago,-6,Etc/GMT+6
05NB028,SOURIS RIVER AT WEYBURN,SK,DISCONTINUED,FALSE,49.65694046020508,-103.8597183227539,America/Regina,-6,Etc/GMT+6
05NB029,DEAD LAKE PROJECT - SOURIS RIVER CHANNEL,SK,DISCONTINUED,FALSE,49.28971862792969,-103.44444274902344,America/Regina,-6,Etc/GMT+6
05NB030,SOURIS RIVER NEAR MCTAGGART,SK,DISCONTINUED,FALSE,49.769439697265625,-104.01555633544922,America/Regina,-6,Etc/GMT+6
05NB031,SOURIS RIVER NEAR BECHARD,SK,ACTIVE,FALSE,49.9888916015625,-104.19000244140624,America/Regina,-6,Etc/GMT+6
05NB034,ROUGHBARK CREEK NEAR GOODWATER,SK,DISCONTINUED,FALSE,49.43693923950195,-103.6736068725586,America/Regina,-6,Etc/GMT+6
05NB037,UNNAMED RESERVOIR NEAR GOODWATER,SK,DISCONTINUED,FALSE,49.336669921875,-103.54110717773437,America/Regina,-6,Etc/GMT+6
05NC001,MOOSE MOUNTAIN CREEK BELOW MOOSE MOUNTAIN LAKE,SK,ACTIVE,FALSE,49.8730583190918,-103.01499938964844,America/Regina,-6,Etc/GMT+6
05NC003,MOOSE MOUNTAIN CREEK ABOVE KISBEY IRRIGATION PROJECT,SK,DISCONTINUED,FALSE,49.685001373291016,-102.79611206054687,America/Regina,-6,Etc/GMT+6
05NC004,MOOSE MOUNTAIN CREEK BELOW KISBEY IRRIGATION PROJECT,SK,DISCONTINUED,FALSE,49.61722183227539,-102.59249877929687,America/Regina,-6,Etc/GMT+6
05NC005,MOOSE MOUNTAIN CREEK NEAR GLENAVON,SK,DISCONTINUED,FALSE,50.105560302734375,-103.1402816772461,America/Regina,-6,Etc/GMT+6
05NC006,ARCOLA INDEX RESERVOIR,SK,DISCONTINUED,FALSE,49.70222091674805,-102.56832885742187,America/Regina,-6,Etc/GMT+6
05ND001,SOURIS RIVER NEAR GLEN EWEN,SK,DISCONTINUED,FALSE,49.18389129638672,-102.02832794189452,America/Regina,-6,Etc/GMT+6
05ND003,SOURIS RIVER NEAR OXBOW,SK,DISCONTINUED,FALSE,49.21527862548828,-102.17056274414062,America/Regina,-6,Etc/GMT+6
05ND004,MOOSE MOUNTAIN CREEK NEAR OXBOW,SK,DISCONTINUED,FALSE,49.23228073120117,-102.22794342041016,America/Regina,-6,Etc/GMT+6
05ND006,FROBISHER INDEX RESERVOIR,SK,DISCONTINUED,FALSE,49.196388244628906,-102.37667083740234,America/Regina,-6,Etc/GMT+6
05ND007,SOURIS RIVER NEAR SHERWOOD,ND,ACTIVE,FALSE,48.9900016784668,-101.95777893066406,America/Chicago,-6,Etc/GMT+6
05ND008,WHITE BEAR (CARLYLE) LAKE NEAR CARLYLE,SK,ACTIVE,FALSE,49.7599983215332,-102.2794418334961,America/Regina,-6,Etc/GMT+6
05ND009,KENOSEE LAKE NEAR CARLYLE,SK,ACTIVE,FALSE,49.83110809326172,-102.2925033569336,America/Regina,-6,Etc/GMT+6
05NE001,PIPESTONE CREEK NEAR MOOSOMIN,SK,DISCONTINUED,FALSE,50.04444122314453,-101.6758270263672,America/Regina,-6,Etc/GMT+6
05NF003,GAINSBOROUGH CREEK NEAR MELITA,MB,DISCONTINUED,FALSE,49.16389083862305,-101.04611206054687,America/Winnipeg,-6,Etc/GMT+6
05NF009,SOURIS RIVER NEAR MELITA,MB,DISCONTINUED,FALSE,49.17221832275391,-101.02999877929687,America/Winnipeg,-6,Etc/GMT+6
05NF011,WASKADA CREEK NORTH OF CRANMER,MB,DISCONTINUED,FALSE,49.11832809448242,-100.68888854980467,America/Winnipeg,-6,Etc/GMT+6
05NF012,SOURIS RIVER NEAR WESTHOPE,ND,ACTIVE,TRUE,48.99639129638672,-100.95806121826172,America/Chicago,-6,Etc/GMT+6
05NF013,GAINSBOROUGH CREEK NEAR STORTHOAKS,SK,DISCONTINUED,FALSE,49.41416931152344,-101.52667236328124,America/Regina,-6,Etc/GMT+6
05NF014,WASKADA CREEK NEAR CRANMER,MB,DISCONTINUED,FALSE,49.12778091430664,-100.7138900756836,America/Winnipeg,-6,Etc/GMT+6
05NF015,JACKSON CREEK NEAR MELITA,MB,DISCONTINUED,FALSE,49.29999923706055,-100.9638900756836,America/Winnipeg,-6,Etc/GMT+6
05NF016,SOURIS RIVER NEAR COULTER,MB,DISCONTINUED,FALSE,49.0908317565918,-100.95333099365234,America/Winnipeg,-6,Etc/GMT+6
05NF803,SOURIS RIVER NEAR MELITA (PTH NO. 3),MB,DISCONTINUED,FALSE,49.26639175415039,-100.97083282470705,America/Winnipeg,-6,Etc/GMT+6
05NF804,METIGOSHE LAKE NEAR METIGOSHE,MB,ACTIVE,FALSE,49.00056076049805,-100.36582946777344,America/Winnipeg,-6,Etc/GMT+6
05NF805,SHARPE LAKE NEAR DELORAINE,MB,ACTIVE,FALSE,49.04360961914063,-100.32666778564452,America/Winnipeg,-6,Etc/GMT+6
05NG004,STONY CREEK NEAR BEDE,MB,DISCONTINUED,FALSE,49.45528030395508,-100.96221923828124,America/Winnipeg,-6,Etc/GMT+6
05NG011,TURTLEHEAD CREEK NEAR DELORAINE,MB,DISCONTINUED,FALSE,49.18833160400391,-100.43417358398437,America/Winnipeg,-6,Etc/GMT+6
05NG016,TURTLEHEAD CREEK ABOVE DELORAINE RESERVOIR,MB,DISCONTINUED,FALSE,49.133060455322266,-100.399169921875,America/Winnipeg,-6,Etc/GMT+6
05NG017,TURTLEHEAD CREEK BELOW DELORAINE RESERVOIR,MB,DISCONTINUED,FALSE,49.16194152832031,-100.4175033569336,America/Winnipeg,-6,Etc/GMT+6
05NG022,MAPLE LAKE NEAR PIPESTONE,MB,DISCONTINUED,FALSE,49.50389099121094,-100.81610870361328,America/Winnipeg,-6,Etc/GMT+6
05NG025,SOURIS RIVER NEAR LAUDER,MB,DISCONTINUED,FALSE,49.400001525878906,-100.7602767944336,America/Winnipeg,-6,Etc/GMT+6
05NG026,SOURIS RIVER NEAR MINTO,MB,DISCONTINUED,FALSE,49.50083160400391,-99.989166259765625,America/Winnipeg,-6,Etc/GMT+6
05NG027,OAK CREEK NEAR GLENBORO,MB,DISCONTINUED,FALSE,49.48944091796875,-99.171112060546875,America/Winnipeg,-6,Etc/GMT+6
05NG028,OAK CREEK NEAR CYPRESS RIVER,MB,DISCONTINUED,FALSE,49.47777938842773,-99.1555633544922,America/Winnipeg,-6,Etc/GMT+6
05NG801,PLUM LAKES ABOVE DELEAU DAM,MB,ACTIVE,FALSE,49.60778045654297,-100.6402816772461,America/Winnipeg,-6,Etc/GMT+6
05NG803,ELGIN RESERVOIR NEAR ELGIN,MB,ACTIVE,FALSE,49.43999862670898,-100.2436065673828,America/Winnipeg,-6,Etc/GMT+6
05NG806,SOURIS RIVER ABOVE HARTNEY DAM,MB,ACTIVE,FALSE,49.49332809448242,-100.53221893310548,America/Winnipeg,-6,Etc/GMT+6
05NG807,SOURIS RIVER ABOVE NAPINKA DAM,MB,ACTIVE,FALSE,49.377220153808594,-100.79805755615234,America/Winnipeg,-6,Etc/GMT+6
05NG809,PLUM LAKES NEAR FINDLAY,MB,ACTIVE,FALSE,49.61000061035156,-100.71305847167967,America/Winnipeg,-6,Etc/GMT+6
05NG810,COATSTONE RESERVOIR NEAR DELORAINE,MB,ACTIVE,FALSE,49.1502799987793,-100.44667053222656,America/Winnipeg,-6,Etc/GMT+6
05NG813,OAK LAKE AT OAK LAKE RESORT,MB,ACTIVE,FALSE,49.69055938720703,-100.7169418334961,America/Winnipeg,-6,Etc/GMT+6
05NG814,DELORAINE RESERVOIR NEAR DELORAINE,MB,ACTIVE,FALSE,49.147220611572266,-100.4111099243164,America/Winnipeg,-6,Etc/GMT+6
05OA002,LONG RIVER ABOVE BADGER CREEK,MB,DISCONTINUED,FALSE,49.140281677246094,-99.54444122314452,America/Winnipeg,-6,Etc/GMT+6
05OA005,HIDDEN ISLAND COULEE NEAR HANSBORO,ND,DISCONTINUED,FALSE,48.952781677246094,-99.4263916015625,America/Chicago,-6,Etc/GMT+6
05OA008,PEMBINA RIVER NEAR KILLARNEY,MB,DISCONTINUED,FALSE,49.21139144897461,-99.74333190917967,America/Winnipeg,-6,Etc/GMT+6
05OA009,LONG RIVER NEAR WAKOPA,MB,DISCONTINUED,FALSE,49.10277938842773,-99.83611297607422,America/Winnipeg,-6,Etc/GMT+6
05OA012,PEMBINA RIVER ABOVE PEMBINA RIVER DIVERSION,MB,DISCONTINUED,FALSE,49.269439697265625,-99.5777816772461,America/Winnipeg,-6,Etc/GMT+6
05OA013,LONG RIVER NEAR KILLARNEY,MB,DISCONTINUED,FALSE,49.17221832275391,-99.6777801513672,America/Winnipeg,-6,Etc/GMT+6
05OA014,LONG RIVER NEAR LYONSHALL,MB,DISCONTINUED,FALSE,49.13193893432617,-99.80110931396484,America/Winnipeg,-6,Etc/GMT+6
05OA015,GIMBY CREEK NEAR CARTWRIGHT,MB,DISCONTINUED,FALSE,49.077781677246094,-99.3499984741211,America/Winnipeg,-6,Etc/GMT+6
05OA017,TRIBUTARY CREEK NEAR NINETTE,MB,DISCONTINUED,FALSE,49.403751373291016,-99.64022064208984,America/Winnipeg,-6,Etc/GMT+6
05OA801,BOISSEVAIN RESERVOIR NEAR BOISSEVAIN,MB,ACTIVE,FALSE,49.2127799987793,-100.03138732910156,America/Winnipeg,-6,Etc/GMT+6
05OA802,PELICAN LAKE NEAR NINETTE,MB,ACTIVE,FALSE,49.4013900756836,-99.6227798461914,America/Winnipeg,-6,Etc/GMT+6
05OA803,KILLARNEY LAKE AT KILLARNEY,MB,ACTIVE,FALSE,49.17667007446289,-99.6722183227539,America/Winnipeg,-6,Etc/GMT+6
05OA804,LONG RIVER ABOVE KILLARNEY DAM,MB,DISCONTINUED,FALSE,49.1744384765625,-99.6916732788086,America/Winnipeg,-6,Etc/GMT+6
05OB003,PEMBINA RIVER NEAR MANITOU,MB,DISCONTINUED,FALSE,49.147220611572266,-98.5625,America/Winnipeg,-6,Etc/GMT+6
05OB006,CRYSTAL CREEK NEAR CRYSTAL CITY,MB,DISCONTINUED,FALSE,49.12443923950195,-98.94110870361328,America/Winnipeg,-6,Etc/GMT+6
05OB008,PEMBINA RIVER NEAR KALEIDA,MB,DISCONTINUED,FALSE,49.05833053588867,-98.4638900756836,America/Winnipeg,-6,Etc/GMT+6
05OB013,MARY JANE CREEK AT LA RIVIERE,MB,DISCONTINUED,FALSE,49.23917007446289,-98.6744384765625,America/Winnipeg,-6,Etc/GMT+6
05OB014,MARY JANE RESERVOIR NEAR LA RIVIERE,MB,ACTIVE,FALSE,49.28805923461914,-98.61833190917967,America/Winnipeg,-6,Etc/GMT+6
05OB018,SWAN LAKE NEAR SWAN LAKE,MB,DISCONTINUED,FALSE,49.355560302734375,-98.9000015258789,America/Winnipeg,-6,Etc/GMT+6
05OB025,PILOT CREEK NEAR PILOT MOUND,MB,DISCONTINUED,FALSE,49.20943832397461,-98.95166778564452,America/Winnipeg,-6,Etc/GMT+6
05OB031,CYPRESS CREEK NEAR SARLES,ND,DISCONTINUED,FALSE,48.94306182861328,-98.9513931274414,America/Chicago,-6,Etc/GMT+6
05OB033,CYPRESS CREEK ABOVE INTERNATIONAL BOUNDARY NEAR SARLES,ND,DISCONTINUED,FALSE,48.9769401550293,-98.93444061279295,America/Chicago,-6,Etc/GMT+6
05OB034,GOUDNEY RESERVOIR NEAR PILOT MOUND,MB,ACTIVE,FALSE,49.20832824707031,-98.9508285522461,America/Winnipeg,-6,Etc/GMT+6
05OB801,CRYSTAL CITY RESERVOIR AT CRYSTAL CITY,MB,ACTIVE,FALSE,49.14332962036133,-98.95722198486328,America/Winnipeg,-6,Etc/GMT+6
05OB804,ROCK LAKE NEAR GLENORA,MB,DISCONTINUED,FALSE,49.21110916137695,-99.14582824707033,America/Winnipeg,-6,Etc/GMT+6
05OB806,SWAN LAKE NEAR SWAN LAKE,MB,ACTIVE,FALSE,49.355560302734375,-98.9000015258789,America/Winnipeg,-6,Etc/GMT+6
05OC003,RED RIVER AT ELM PARK BRIDGE,MB,DISCONTINUED,FALSE,49.85417175292969,-97.14167022705078,America/Winnipeg,-6,Etc/GMT+6
05OC004,PEMBINA RIVER AT NECHE,ND,ACTIVE,TRUE,48.98955154418945,-97.556671142578125,America/Chicago,-6,Etc/GMT+6
05OC015,DEADHORSE CREEK AT MORDEN,MB,DISCONTINUED,FALSE,49.196388244628906,-98.11055755615234,America/Winnipeg,-6,Etc/GMT+6
05OC018,RIVIERE AUX MARAIS NEAR LETELLIER,MB,DISCONTINUED,FALSE,49.13056182861328,-97.29444122314452,America/Winnipeg,-6,Etc/GMT+6
05OC023,DEADHORSE CREEK NEAR MORDEN,MB,DISCONTINUED,FALSE,49.21667098999024,-98.09166717529295,America/Winnipeg,-6,Etc/GMT+6
05OC025,BUFFALO CREEK NEAR ALTONA,MB,DISCONTINUED,FALSE,49.09111022949219,-97.6097183227539,America/Winnipeg,-6,Etc/GMT+6
05OC027,LAKE MINNEWASTA NEAR MORDEN,MB,ACTIVE,FALSE,49.18333053588867,-98.00055694580078,America/Winnipeg,-6,Etc/GMT+6
05OC801,MORDEN RESERVOIR NEAR MORDEN,MB,DISCONTINUED,FALSE,49.18193817138672,-98.13443756103516,America/Winnipeg,-6,Etc/GMT+6
05OD002,ROSEAU RIVER AT DOMINION CITY,MB,DISCONTINUED,FALSE,49.147220611572266,-97.1500015258789,America/Winnipeg,-6,Etc/GMT+6
05OD003,"ROSEAU RIVER BELOW RAILWAY BRIDGE, DOMINION CITY",MB,DISCONTINUED,FALSE,49.14860916137695,-97.16667175292967,America/Winnipeg,-6,Etc/GMT+6
05OD014,ROSEAU RIVER AT STUARTBURN,MB,DISCONTINUED,FALSE,49.13249969482422,-96.76917266845705,America/Winnipeg,-6,Etc/GMT+6
05OD027,PINE CREEK DIVERSION NEAR PINEY,MB,DISCONTINUED,FALSE,49.02360916137695,-95.977783203125,America/Winnipeg,-6,Etc/GMT+6
05OD029,MAIN DRAIN NEAR FREDENSTHAL,MB,DISCONTINUED,FALSE,49.04499816894531,-97.05500030517578,America/Winnipeg,-6,Etc/GMT+6
05OD030,ROSEAU RIVER NEAR CARIBOU,MN,DISCONTINUED,FALSE,48.98167037963867,-96.46278381347656,America/Chicago,-6,Etc/GMT+6
05OD031,SPRAGUE CREEK NEAR SPRAGUE,MN,DISCONTINUED,FALSE,48.99250030517578,-95.66194152832033,America/Chicago,-6,Etc/GMT+6
05OD032,PINE CREEK NEAR PINE CREEK,MN,DISCONTINUED,FALSE,48.99306106567383,-95.91777801513672,America/Chicago,-6,Etc/GMT+6
05OD033,MAIN DRAIN NEAR RIDGEVILLE,MB,DISCONTINUED,FALSE,49.06111145019531,-97.06944274902344,America/Winnipeg,-6,Etc/GMT+6
05OD802,ROSEAU RIVER ABOVE DOMINION CITY DAM (P.R. 200),MB,ACTIVE,FALSE,49.14582824707031,-97.16777801513672,America/Winnipeg,-6,Etc/GMT+6
05OE002,RAT RIVER NEAR ST. MALO,MB,DISCONTINUED,FALSE,49.317779541015625,-96.94416809082033,America/Winnipeg,-6,Etc/GMT+6
05OE005,MANNING CANAL NEAR NIVERVILLE,MB,DISCONTINUED,FALSE,49.60277938842773,-96.84722137451172,America/Winnipeg,-6,Etc/GMT+6
05OE008,MARSH RIVER ABOVE CONFLUENCE WITH RAT RIVER,MB,DISCONTINUED,FALSE,49.53055953979492,-97.14167022705078,America/Winnipeg,-6,Etc/GMT+6
05OE013,SEINE RIVER DIVERSION NEAR ST. ADOLPHE,MB,DISCONTINUED,FALSE,49.69721984863281,-97.09166717529295,America/Winnipeg,-6,Etc/GMT+6
05OE823,ST. MALO LAKE NEAR ST. MALO,MB,ACTIVE,FALSE,49.31806182861328,-96.93556213378906,America/Winnipeg,-6,Etc/GMT+6
05OF002,MORRIS RIVER AT ROSENORT,MB,DISCONTINUED,FALSE,49.45832824707031,-97.4375,America/Winnipeg,-6,Etc/GMT+6
05OF004,BOYNE CHANNEL NEAR HOMEWOOD,MB,DISCONTINUED,FALSE,49.51805877685547,-97.8444366455078,America/Winnipeg,-6,Etc/GMT+6
05OF006,BOYNE RIVER NEAR STEPHENFIELD,MB,DISCONTINUED,FALSE,49.513328552246094,-98.24944305419922,America/Winnipeg,-6,Etc/GMT+6
05OF007,BOYNE RIVER NEAR RATHWELL,MB,DISCONTINUED,FALSE,49.6361083984375,-98.505279541015625,America/Winnipeg,-6,Etc/GMT+6
05OF008,STEPHENFIELD LAKE NEAR STEPHENFIELD,MB,ACTIVE,FALSE,49.52917098999024,-98.2830581665039,America/Winnipeg,-6,Etc/GMT+6
05OF010,BOYNE RIVER NEAR TREHERNE,MB,DISCONTINUED,FALSE,49.67082977294922,-98.64305877685548,America/Winnipeg,-6,Etc/GMT+6
05OF012,TOBACCO CREEK NEAR ROLAND,MB,DISCONTINUED,FALSE,49.40277862548828,-97.93055725097656,America/Winnipeg,-6,Etc/GMT+6
05OF015,NORTH SHANNON CREEK NEAR MYRTLE,MB,DISCONTINUED,FALSE,49.34278106689453,-97.842498779296875,America/Winnipeg,-6,Etc/GMT+6
05OF016,TOBACCO CREEK NEAR ROSEBANK,MB,DISCONTINUED,FALSE,49.42832946777344,-98.13361358642578,America/Winnipeg,-6,Etc/GMT+6
05OF019,SOUTH TOBACCO CREEK NEAR ROSEBANK,MB,DISCONTINUED,FALSE,49.41527938842773,-98.16056060791016,America/Winnipeg,-6,Etc/GMT+6
05OF021,SHANNON CREEK NEAR MORDEN,MB,DISCONTINUED,FALSE,49.269439697265625,-97.977783203125,America/Winnipeg,-6,Etc/GMT+6
05OF022,SHANNON CREEK NEAR WINKLER,MB,DISCONTINUED,FALSE,49.28194046020508,-97.8708267211914,America/Winnipeg,-6,Etc/GMT+6
05OF801,BOYNE RIVER ABOVE CARMAN DAM,MB,ACTIVE,FALSE,49.50360870361328,-98.0177764892578,America/Winnipeg,-6,Etc/GMT+6
05OG003,LA SALLE RIVER NEAR SANFORD,MB,DISCONTINUED,FALSE,49.650001525878906,-97.383331298828125,America/Winnipeg,-6,Etc/GMT+6
05OG004,ELM CREEK CHANNEL NEAR FANNYSTELLE,MB,DISCONTINUED,FALSE,49.811668395996094,-97.7772216796875,America/Winnipeg,-6,Etc/GMT+6
05OG006,ELM CREEK CHANNEL NO. 3 NEAR ELM CREEK,MB,DISCONTINUED,FALSE,49.7983283996582,-98.00556182861328,America/Winnipeg,-6,Etc/GMT+6
05OG009,DOMAIN DRAIN NEAR DOMAIN,MB,DISCONTINUED,FALSE,49.65888977050781,-97.28888702392578,America/Winnipeg,-6,Etc/GMT+6
05OG010,MANNESS DRAIN NEAR SANFORD,MB,DISCONTINUED,FALSE,49.62055969238281,-97.37555694580078,America/Winnipeg,-6,Etc/GMT+6
05OG801,LA SALLE RIVER ABOVE HAMPSON DAM,MB,ACTIVE,FALSE,49.723609924316406,-97.5258331298828,America/Winnipeg,-6,Etc/GMT+6
05OG802,LA SALLE RIVER ABOVE HOGUE DAM,MB,DISCONTINUED,FALSE,49.68389129638672,-97.3491668701172,America/Winnipeg,-6,Etc/GMT+6
05OG803,LA SALLE RIVER ABOVE LEWKO DAM,MB,DISCONTINUED,FALSE,49.6513900756836,-97.38971710205078,America/Winnipeg,-6,Etc/GMT+6
05OG804,LA SALLE RIVER ABOVE ST. NORBERT DAM,MB,ACTIVE,FALSE,49.7227783203125,-97.17305755615234,America/Winnipeg,-6,Etc/GMT+6
05OG805,LA SALLE RIVER ABOVE STARBUCK DAM (P.R. 332),MB,ACTIVE,FALSE,49.77138900756836,-97.61833190917967,America/Winnipeg,-6,Etc/GMT+6
